1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 496496.0 38.7987 35.8295 0.2127 13.3102614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 913121.0 27.1766 35.5816 0.0951 13.4278614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 448225.0 14.8074 14.7121 0.7848 12.7381614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 33133.0 23.8794 28.06 0.035 13.4879614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 22898.0 40.4314 41.1895 1.11 12.4129614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 142731.0 24.6758 29.9891 0.0385 13.4844614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 336443.0 18.3968 24.5083 0.0144 13.5085614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 192405.0 13.1293 7.8289 0.642 12.8809614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 445831.0 11.481 18.4204 0.155 13.3679614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 491520.0 41.1569 36.2811 9.8478 3.6751614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 679458.0 13.8982 13.608 1.4069 12.1160614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 274995.0 24.8733 26.3469 13.3321 0.190861445299
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 604319.0 40.8674 41.0555 1.2412 12.2817614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 166954.0 22.2496 20.0465 1.5478 11.9751614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 358853.0 17.6807 23.1502 0.0126 13.5103614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 52196.0 28.8332 21.5034 4.1672 9.3557614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 945544.0 13.3588 17.1152 0.0748 13.4481614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 406245.0 10.6724 12.7611 0.0176 13.5053614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 575696.0 38.6461 39.6849 0.7204 12.8025614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 609410.0 18.4448 15.1553 3.9624 9.5605614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 773082.0 16.7623 21.2286 0.012 13.5109614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 365959.0 6.6477 13.2991 0.0235 13.4994614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 637849.0 29.7609 37.635 0.1735 13.3494614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 912788.0 9.8401 8.3992 0.4402 13.0827614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 684331.0 15.2325 21.6232 0.1087 13.4142614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 91382.0 19.7215 25.4318 0.0146 13.5083614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 914169.0 17.9738 20.4472 0.081 13.4419614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 765660.0 13.2039 18.0222 0.0236 13.4993614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 976871.0 35.0566 31.7416 1.4178 12.1051614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 772795.0 30.6638 30.9626 0.1708 13.3521614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 838761.0 6.3773 13.4818 0.0426 13.4803614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 420816.0 19.2201 26.0219 0.0165 13.5064614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 783021.0 11.5994 12.611 0.0231 13.4998614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 219662.0 40.0356 41.0689 1.1108 12.4121614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 940907.0 23.1435 27.2115 0.021 13.5019614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 6849.0 30.0928 37.9747 0.1962 13.3267614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 379867.0 29.4117 36.1281 0.1518 13.3711614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 506378.0 33.4894 32.7494 3.3004 10.2225614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 738946.0 14.7256 14.3801 0.3548 13.1681614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 995033.0 37.0221 40.4537 0.6659 12.8570614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 278384.0 21.4604 28.6302 0.0216 13.5013614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 11747.0 25.4916 33.3208 0.0633 13.4596614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 183879.0 19.7488 16.2961 0.0208 13.5021614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 651625.0 16.0494 16.3138 12.0947 1.4282614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 760561.0 13.4065 10.1721 0.2078 13.3151614453
