# ID, M1, M2, tLb [Gyr], z, f_ISCO, r_comoving [Mpc], hc(f)
      0  0.0000000000E+000  0.0000000000E+000  0.0000000000E+000  0.0000000000E+000  0.0000000000E+000  0.0000000000E+000 2.0000000000E-005 2.4180655287E-005 2.6951040373E-005 3.0038829327E-005 3.3480387208E-005 3.7316245430E-005 4.1591579103E-005 4.6356739066E-005 5.1667844865E-005 5.7587445684E-005 6.4185256982E-005 7.1538981542E-005 7.9735224579E-005 8.8870513692E-005 9.9052435678E-005 1.1040090359E-004 1.2304956894E-004 1.3714739576E-004 1.5286041491E-004 1.7037367949E-004 1.8989344416E-004 2.1164959424E-004 2.3589835311E-004 2.6292529971E-004 2.9304873187E-004 3.2662341487E-004 3.6404475960E-004 4.0575347926E-004 4.5224077971E-004 5.0405414442E-004 5.6180378220E-004 6.2616981368E-004 6.9791028111E-004 7.7787007587E-004 8.6699088882E-004 9.6632230062E-004 1.0770341427E-003 1.2004302745E-003 1.3379639389E-003 1.4912548773E-003 1.6621084056E-003 1.8525366749E-003 2.0647823694E-003 2.3013451182E-003 2.5650109336E-003 2.8588850222E-003 3.1864283552E-003 3.5514984283E-003 3.9583946915E-003 4.4119091842E-003 4.9173829714E-003 5.4807690452E-003 6.1087024342E-003 6.8085783439E-003 7.5886392511E-003 8.4580719755E-003 9.4271158735E-003 1.0507183428E-002 1.1710994653E-002 1.3052726899E-002 1.4548181819E-002 1.6214971468E-002 1.8072725718E-002 2.0143323441E-002 2.2451150180E-002 2.5023385336E-002 2.7890322262E-002 3.1085725030E-002 3.4647226072E-002 3.8616769380E-002 4.3041104481E-002 4.7972337010E-002 5.3468542361E-002 5.9594449643E-002 6.6422204000E-002 7.4032216266E-002 8.2514109969E-002 9.1967776832E-002 1.0250455321E-001 1.1424853128E-001 1.2733802051E-001 1.4192717654E-001 1.5818781665E-001 1.7631144328E-001 1.9651149936E-001 2.1902588205E-001 2.4411974448E-001 2.7208861841E-001 3.0326189479E-001 3.3800670300E-001 3.7673223454E-001 4.1989456209E-001 4.6800201074E-001 5.2162114452E-001 5.8138343888E-001 6.4799271762E-001 7.2223344184E-001 8.0497994858E-001 8.9720674796E-001 1.0000000000E+000
    120  1.0000000000E+005  1.0000000149E+004  2.3622086470E+017  1.0000000000E+000  1.9985924356E-002  3.2044270335E+003 2.492129E-20 3.109913E-20 3.529449E-20 4.005582E-20 4.545947E-20 5.159208E-20 5.855200E-20 6.645084E-20 7.541525E-20 8.558899E-20 9.713520E-20 1.102390E-19 1.251106E-19 1.419884E-19 1.611430E-19 1.828817E-19 2.075529E-19 2.355524E-19 2.673292E-19 3.033926E-19 3.443212E-19 3.907711E-19 4.434873E-19 4.955382E-19 4.866603E-19 4.779414E-19 4.693788E-19 4.609695E-19 4.527109E-19 4.446003E-19 4.366349E-19 4.288123E-19 4.211298E-19 4.135850E-19 4.061753E-19 3.988983E-19 3.917518E-19 3.847333E-19 3.778405E-19 3.710712E-19 3.644232E-19 3.578943E-19 3.514824E-19 3.451853E-19 3.390010E-19 3.329276E-19 3.269630E-19 3.211052E-19 3.153523E-19 3.097026E-19 3.041540E-19 2.987049E-19 2.933534E-19 2.880977E-19 2.829362E-19 2.778672E-19 2.728890E-19 2.680000E-19 2.631986E-19 2.584832E-19 2.538523E-19 2.493044E-19 2.448379E-19 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
