# Min/Max values of parameters
# Snapshot zSnapshot Min/Max, tDelay Min/Max [Gyr], tLb Min/Max [Gyr], zMerge Min/Max, r Min/Max [Mpc]
26 1.3522961445300000e+01 1.3522961445300000e+01 1.4400000000000000e-02 9.8477999999999994e+00 3.6751614453000001e+00 1.3508561445300000e+01 3.2812696197721114e-01 1.6412934479857277e+01 1.2980283777564650e+03 1.0722234025671693e+04
27 1.3419751909900000e+01 1.3419751909900000e+01 1.1500000000000000e-02 9.0005000000000006e+00 4.4192519099099998e+00 1.3408251909900001e+01 4.1601165396479473e-01 1.2840986684869446e+01 1.6108324782324594e+03 1.0246912897393851e+04

999 1.3419751909900000e+01 1.3522961445300000e+01 1.1500000000000000e-02 9.8477999999999994e+00 3.6751614453000001e+00 1.3508561445300000e+01 3.2812696197721114e-01 1.6412934479857277e+01 1.2980283777564650e+03 1.0722234025671693e+04
# Total run-time: 3.7970066070556641e-02 s
