# z , tLB
 0.0000000000  0.0000000000
 0.0002000020  0.0027777341
 0.0004000040  0.0055546627
 0.0006000060  0.0083307863
 0.0008000080  0.0111061051
 0.0010000100  0.0138806194
 0.0012000120  0.0166543295
 0.0014000140  0.0194272356
 0.0016000160  0.0221993381
 0.0018000180  0.0249706372
 0.0020000200  0.0277411333
 0.0022000220  0.0305108266
 0.0024000240  0.0332797174
 0.0026000260  0.0360478060
 0.0028000280  0.0388150927
 0.0030000300  0.0415815777
 0.0032000320  0.0443472615
 0.0034000340  0.0471121441
 0.0036000360  0.0498762260
 0.0038000380  0.0526395075
 0.0040000400  0.0554019887
 0.0042000420  0.0581636701
 0.0044000440  0.0609245518
 0.0046000460  0.0636846342
 0.0048000480  0.0664439176
 0.0050000500  0.0692024022
 0.0052000520  0.0719600883
 0.0054000540  0.0747169763
 0.0056000560  0.0774730664
 0.0058000580  0.0802283588
 0.0060000600  0.0829828540
 0.0062000620  0.0857365521
 0.0064000640  0.0884894534
 0.0066000660  0.0912415583
 0.0068000680  0.0939928670
 0.0070000700  0.0967433797
 0.0072000720  0.0994930969
 0.0074000740  0.1022420188
 0.0076000760  0.1049901456
 0.0078000780  0.1077374776
 0.0080000800  0.1104840152
 0.0082000820  0.1132297586
 0.0084000840  0.1159747081
 0.0086000860  0.1187188639
 0.0088000880  0.1214622264
 0.0090000900  0.1242047959
 0.0092000920  0.1269465726
 0.0094000940  0.1296875568
 0.0096000960  0.1324277488
 0.0098000980  0.1351671489
 0.0100001000  0.1379057573
 0.0102001020  0.1406435744
 0.0104001040  0.1433806004
 0.0106001060  0.1461168356
 0.0108001080  0.1488522803
 0.0110001100  0.1515869348
 0.0112001120  0.1543207993
 0.0114001140  0.1570538742
 0.0116001160  0.1597861597
 0.0118001180  0.1625176561
 0.0120001200  0.1652483636
 0.0122001220  0.1679782827
 0.0124001240  0.1707074135
 0.0126001260  0.1734357563
 0.0128001280  0.1761633114
 0.0130001300  0.1788900791
 0.0132001320  0.1816160597
 0.0134001340  0.1843412534
 0.0136001360  0.1870656606
 0.0138001380  0.1897892815
 0.0140001400  0.1925121163
 0.0142001420  0.1952341654
 0.0144001440  0.1979554291
 0.0146001460  0.2006759077
 0.0148001480  0.2033956013
 0.0150001500  0.2061145103
 0.0152001520  0.2088326350
 0.0154001540  0.2115499756
 0.0156001560  0.2142665325
 0.0158001580  0.2169823059
 0.0160001600  0.2196972960
 0.0162001620  0.2224115032
 0.0164001640  0.2251249278
 0.0166001660  0.2278375700
 0.0168001680  0.2305494301
 0.0170001700  0.2332605083
 0.0172001720  0.2359708051
 0.0174001740  0.2386803205
 0.0176001760  0.2413890550
 0.0178001780  0.2440970088
 0.0180001800  0.2468041821
 0.0182001820  0.2495105753
 0.0184001840  0.2522161885
 0.0186001860  0.2549210222
 0.0188001880  0.2576250766
 0.0190001900  0.2603283519
 0.0192001920  0.2630308485
 0.0194001940  0.2657325665
 0.0196001960  0.2684335064
 0.0198001980  0.2711336683
 0.0200002000  0.2738330525
 0.0202002020  0.2765316593
 0.0204002040  0.2792294891
 0.0206002060  0.2819265420
 0.0208002080  0.2846228183
 0.0210002100  0.2873183184
 0.0212002120  0.2900130424
 0.0214002140  0.2927069907
 0.0216002160  0.2954001635
 0.0218002180  0.2980925612
 0.0220002200  0.3007841839
 0.0222002220  0.3034750321
 0.0224002240  0.3061651058
 0.0226002260  0.3088544055
 0.0228002280  0.3115429313
 0.0230002300  0.3142306836
 0.0232002320  0.3169176627
 0.0234002340  0.3196038687
 0.0236002360  0.3222893021
 0.0238002380  0.3249739630
 0.0240002400  0.3276578517
 0.0242002420  0.3303409686
 0.0244002440  0.3330233138
 0.0246002460  0.3357048877
 0.0248002480  0.3383856904
 0.0250002500  0.3410657224
 0.0252002520  0.3437449839
 0.0254002540  0.3464234751
 0.0256002560  0.3491011963
 0.0258002580  0.3517781478
 0.0260002600  0.3544543299
 0.0262002620  0.3571297428
 0.0264002640  0.3598043868
 0.0266002660  0.3624782622
 0.0268002680  0.3651513692
 0.0270002700  0.3678237081
 0.0272002720  0.3704952793
 0.0274002740  0.3731660829
 0.0276002760  0.3758361192
 0.0278002780  0.3785053885
 0.0280002800  0.3811738911
 0.0282002820  0.3838416273
 0.0284002840  0.3865085973
 0.0286002860  0.3891748013
 0.0288002880  0.3918402398
 0.0290002900  0.3945049128
 0.0292002920  0.3971688208
 0.0294002940  0.3998319639
 0.0296002960  0.4024943424
 0.0298002980  0.4051559567
 0.0300003000  0.4078168069
 0.0302003020  0.4104768934
 0.0304003040  0.4131362164
 0.0306003060  0.4157947762
 0.0308003080  0.4184525731
 0.0310003100  0.4211096072
 0.0312003120  0.4237658790
 0.0314003140  0.4264213886
 0.0316003160  0.4290761364
 0.0318003180  0.4317301225
 0.0320003200  0.4343833474
 0.0322003220  0.4370358111
 0.0324003240  0.4396875141
 0.0326003260  0.4423384565
 0.0328003280  0.4449886387
 0.0330003300  0.4476380609
 0.0332003320  0.4502867234
 0.0334003340  0.4529346264
 0.0336003360  0.4555817702
 0.0338003380  0.4582281551
 0.0340003400  0.4608737813
 0.0342003420  0.4635186492
 0.0344003440  0.4661627589
 0.0346003460  0.4688061108
 0.0348003480  0.4714487051
 0.0350003500  0.4740905421
 0.0352003520  0.4767316220
 0.0354003540  0.4793719451
 0.0356003560  0.4820115117
 0.0358003580  0.4846503221
 0.0360003600  0.4872883764
 0.0362003620  0.4899256751
 0.0364003640  0.4925622183
 0.0366003660  0.4951980063
 0.0368003680  0.4978330393
 0.0370003700  0.5004673177
 0.0372003720  0.5031008417
 0.0374003740  0.5057336116
 0.0376003760  0.5083656276
 0.0378003780  0.5109968900
 0.0380003800  0.5136273990
 0.0382003820  0.5162571550
 0.0384003840  0.5188861582
 0.0386003860  0.5215144088
 0.0388003880  0.5241419072
 0.0390003900  0.5267686535
 0.0392003920  0.5293946481
 0.0394003940  0.5320198912
 0.0396003960  0.5346443831
 0.0398003980  0.5372681240
 0.0400004000  0.5398911142
 0.0402004020  0.5425133540
 0.0404004040  0.5451348436
 0.0406004060  0.5477555833
 0.0408004080  0.5503755734
 0.0410004100  0.5529948140
 0.0412004120  0.5556133056
 0.0414004140  0.5582310483
 0.0416004160  0.5608480424
 0.0418004180  0.5634642882
 0.0420004200  0.5660797859
 0.0422004220  0.5686945358
 0.0424004240  0.5713085381
 0.0426004260  0.5739217932
 0.0428004280  0.5765343012
 0.0430004300  0.5791460625
 0.0432004320  0.5817570773
 0.0434004340  0.5843673458
 0.0436004360  0.5869768684
 0.0438004380  0.5895856452
 0.0440004400  0.5921936766
 0.0442004420  0.5948009628
 0.0444004440  0.5974075041
 0.0446004460  0.6000133007
 0.0448004480  0.6026183529
 0.0450004500  0.6052226609
 0.0452004520  0.6078262250
 0.0454004540  0.6104290455
 0.0456004560  0.6130311227
 0.0458004580  0.6156324567
 0.0460004600  0.6182330479
 0.0462004620  0.6208328965
 0.0464004640  0.6234320027
 0.0466004660  0.6260303669
 0.0468004680  0.6286279893
 0.0470004700  0.6312248701
 0.0472004720  0.6338210096
 0.0474004740  0.6364164081
 0.0476004760  0.6390110658
 0.0478004780  0.6416049830
 0.0480004800  0.6441981599
 0.0482004820  0.6467905968
 0.0484004840  0.6493822940
 0.0486004860  0.6519732517
 0.0488004880  0.6545634702
 0.0490004900  0.6571529497
 0.0492004920  0.6597416905
 0.0494004940  0.6623296928
 0.0496004960  0.6649169569
 0.0498004980  0.6675034831
 0.0500005000  0.6700892717
 0.0502005020  0.6726743228
 0.0504005040  0.6752586367
 0.0506005060  0.6778422137
 0.0508005080  0.6804250541
 0.0510005100  0.6830071581
 0.0512005120  0.6855885259
 0.0514005140  0.6881691579
 0.0516005160  0.6907490542
 0.0518005180  0.6933282152
 0.0520005200  0.6959066410
 0.0522005220  0.6984843320
 0.0524005240  0.7010612884
 0.0526005260  0.7036375105
 0.0528005280  0.7062129984
 0.0530005300  0.7087877526
 0.0532005320  0.7113617731
 0.0534005340  0.7139350603
 0.0536005360  0.7165076145
 0.0538005380  0.7190794358
 0.0540005400  0.7216505246
 0.0542005420  0.7242208811
 0.0544005440  0.7267905056
 0.0546005460  0.7293593982
 0.0548005480  0.7319275593
 0.0550005500  0.7344949892
 0.0552005520  0.7370616880
 0.0554005540  0.7396276560
 0.0556005560  0.7421928935
 0.0558005580  0.7447574007
 0.0560005600  0.7473211779
 0.0562005620  0.7498842254
 0.0564005640  0.7524465434
 0.0566005660  0.7550081321
 0.0568005680  0.7575689918
 0.0570005700  0.7601291227
 0.0572005720  0.7626885252
 0.0574005740  0.7652471995
 0.0576005760  0.7678051457
 0.0578005780  0.7703623642
 0.0580005800  0.7729188553
 0.0582005820  0.7754746191
 0.0584005840  0.7780296559
 0.0586005860  0.7805839660
 0.0588005880  0.7831375496
 0.0590005900  0.7856904071
 0.0592005920  0.7882425385
 0.0594005940  0.7907939443
 0.0596005960  0.7933446246
 0.0598005980  0.7958945796
 0.0600006000  0.7984438097
 0.0602006020  0.8009923151
 0.0604006040  0.8035400961
 0.0606006060  0.8060871528
 0.0608006080  0.8086334856
 0.0610006100  0.8111790947
 0.0612006120  0.8137239803
 0.0614006140  0.8162681428
 0.0616006160  0.8188115823
 0.0618006180  0.8213542990
 0.0620006200  0.8238962934
 0.0622006220  0.8264375655
 0.0624006240  0.8289781157
 0.0626006260  0.8315179442
 0.0628006280  0.8340570512
 0.0630006300  0.8365954371
 0.0632006320  0.8391331020
 0.0634006340  0.8416700462
 0.0636006360  0.8442062699
 0.0638006380  0.8467417735
 0.0640006400  0.8492765571
 0.0642006420  0.8518106210
 0.0644006440  0.8543439654
 0.0646006460  0.8568765906
 0.0648006480  0.8594084969
 0.0650006500  0.8619396845
 0.0652006520  0.8644701536
 0.0654006540  0.8669999045
 0.0656006560  0.8695289375
 0.0658006580  0.8720572527
 0.0660006600  0.8745848505
 0.0662006620  0.8771117311
 0.0664006640  0.8796378947
 0.0666006660  0.8821633415
 0.0668006680  0.8846880719
 0.0670006700  0.8872120861
 0.0672006720  0.8897353843
 0.0674006740  0.8922579668
 0.0676006760  0.8947798338
 0.0678006780  0.8973009855
 0.0680006800  0.8998214223
 0.0682006820  0.9023411443
 0.0684006840  0.9048601519
 0.0686006860  0.9073784452
 0.0688006880  0.9098960245
 0.0690006900  0.9124128900
 0.0692006920  0.9149290420
 0.0694006940  0.9174444808
 0.0696006960  0.9199592066
 0.0698006980  0.9224732195
 0.0700007000  0.9249865200
 0.0702007020  0.9274991082
 0.0704007040  0.9300109843
 0.0706007060  0.9325221487
 0.0708007080  0.9350326015
 0.0710007100  0.9375423431
 0.0712007120  0.9400513736
 0.0714007140  0.9425596933
 0.0716007160  0.9450673024
 0.0718007180  0.9475742012
 0.0720007200  0.9500803899
 0.0722007220  0.9525858689
 0.0724007240  0.9550906382
 0.0726007260  0.9575946982
 0.0728007280  0.9600980491
 0.0730007300  0.9626006912
 0.0732007320  0.9651026247
 0.0734007340  0.9676038498
 0.0736007360  0.9701043668
 0.0738007380  0.9726041759
 0.0740007400  0.9751032774
 0.0742007420  0.9776016716
 0.0744007440  0.9800993585
 0.0746007460  0.9825963386
 0.0748007480  0.9850926121
 0.0750007500  0.9875881791
 0.0752007520  0.9900830400
 0.0754007540  0.9925771949
 0.0756007560  0.9950706442
 0.0758007580  0.9975633880
 0.0760007600  1.0000554267
 0.0762007620  1.0025467603
 0.0764007640  1.0050373893
 0.0766007660  1.0075273138
 0.0768007680  1.0100165341
 0.0770007700  1.0125050504
 0.0772007720  1.0149928630
 0.0774007740  1.0174799721
 0.0776007760  1.0199663779
 0.0778007780  1.0224520807
 0.0780007800  1.0249370807
 0.0782007820  1.0274213782
 0.0784007840  1.0299049735
 0.0786007860  1.0323878666
 0.0788007880  1.0348700580
 0.0790007900  1.0373515478
 0.0792007920  1.0398323363
 0.0794007940  1.0423124236
 0.0796007960  1.0447918102
 0.0798007980  1.0472704961
 0.0800008000  1.0497484817
 0.0802008020  1.0522257672
 0.0804008040  1.0547023528
 0.0806008060  1.0571782387
 0.0808008080  1.0596534252
 0.0810008100  1.0621279126
 0.0812008120  1.0646017011
 0.0814008140  1.0670747909
 0.0816008160  1.0695471822
 0.0818008180  1.0720188754
 0.0820008200  1.0744898705
 0.0822008220  1.0769601680
 0.0824008240  1.0794297680
 0.0826008260  1.0818986707
 0.0828008280  1.0843668765
 0.0830008300  1.0868343854
 0.0832008320  1.0893011979
 0.0834008340  1.0917673140
 0.0836008360  1.0942327341
 0.0838008380  1.0966974584
 0.0840008400  1.0991614871
 0.0842008420  1.1016248205
 0.0844008440  1.1040874588
 0.0846008460  1.1065494023
 0.0848008480  1.1090106511
 0.0850008500  1.1114712055
 0.0852008520  1.1139310658
 0.0854008540  1.1163902322
 0.0856008560  1.1188487050
 0.0858008580  1.1213064843
 0.0860008600  1.1237635704
 0.0862008620  1.1262199635
 0.0864008640  1.1286756639
 0.0866008660  1.1311306719
 0.0868008680  1.1335849876
 0.0870008700  1.1360386113
 0.0872008720  1.1384915432
 0.0874008740  1.1409437836
 0.0876008760  1.1433953327
 0.0878008780  1.1458461908
 0.0880008800  1.1482963580
 0.0882008820  1.1507458346
 0.0884008840  1.1531946209
 0.0886008860  1.1556427171
 0.0888008880  1.1580901234
 0.0890008900  1.1605368400
 0.0892008920  1.1629828672
 0.0894008940  1.1654282053
 0.0896008960  1.1678728544
 0.0898008980  1.1703168149
 0.0900009000  1.1727600868
 0.0902009020  1.1752026706
 0.0904009040  1.1776445663
 0.0906009060  1.1800857743
 0.0908009080  1.1825262947
 0.0910009100  1.1849661279
 0.0912009120  1.1874052740
 0.0914009140  1.1898437333
 0.0916009160  1.1922815060
 0.0918009180  1.1947185924
 0.0920009200  1.1971549926
 0.0922009220  1.1995907069
 0.0924009240  1.2020257356
 0.0926009260  1.2044600789
 0.0928009280  1.2068937370
 0.0930009300  1.2093267102
 0.0932009320  1.2117589987
 0.0934009340  1.2141906026
 0.0936009360  1.2166215223
 0.0938009380  1.2190517581
 0.0940009400  1.2214813100
 0.0942009420  1.2239101784
 0.0944009440  1.2263383634
 0.0946009460  1.2287658654
 0.0948009480  1.2311926846
 0.0950009500  1.2336188211
 0.0952009520  1.2360442753
 0.0954009540  1.2384690473
 0.0956009560  1.2408931374
 0.0958009580  1.2433165458
 0.0960009600  1.2457392727
 0.0962009620  1.2481613184
 0.0964009640  1.2505826832
 0.0966009660  1.2530033672
 0.0968009680  1.2554233706
 0.0970009700  1.2578426938
 0.0972009720  1.2602613369
 0.0974009740  1.2626793002
 0.0976009760  1.2650965839
 0.0978009780  1.2675131882
 0.0980009800  1.2699291134
 0.0982009820  1.2723443597
 0.0984009840  1.2747589274
 0.0986009860  1.2771728165
 0.0988009880  1.2795860275
 0.0990009900  1.2819985605
 0.0992009920  1.2844104157
 0.0994009940  1.2868215935
