# bin centers [Gyr] , Merger Rate Density [Gpc^(-3)*yr^(-1)]
 5.0000968000E-003  6.7149821883E-006
 1.5000096800E-002  2.4861497036E-007
 2.5000096800E-002  5.3939743676E-008
 3.5000096800E-002  1.9670652462E-008
 4.5000096800E-002  9.4353116023E-009
 5.5000096800E-002  5.1328236407E-009
 6.5000096800E-002  3.1456505908E-009
 7.5000096800E-002  2.0494706026E-009
 8.5000096800E-002  1.4141726692E-009
 9.5000096800E-002  1.0118632001E-009
 1.0500009680E-001  7.4742445862E-010
 1.1500009680E-001  5.7720734679E-010
 1.2500009680E-001  4.4569243641E-010
 1.3500009680E-001  3.5533015005E-010
 1.4500009680E-001  2.9215523725E-010
 1.5500009680E-001  2.3707507077E-010
 1.6500009680E-001  1.9868477930E-010
 1.7500009680E-001  1.6790781037E-010
 1.8500009680E-001  1.4144839213E-010
 1.9500009680E-001  1.2283215165E-010
 2.0500009680E-001  1.0519337248E-010
 2.1500009680E-001  9.1775661322E-011
 2.2500009680E-001  8.0818906250E-011
 2.3500009680E-001  7.0913268566E-011
 2.4500009680E-001  6.2941106889E-011
 2.5500009680E-001  5.6218518711E-011
 2.6500009680E-001  4.9982256783E-011
 2.7500009680E-001  4.4797458957E-011
 2.8500009680E-001  4.0500052527E-011
 2.9500009680E-001  3.6469950123E-011
 3.0500009680E-001  3.3089096112E-011
 3.1500009680E-001  2.9997318038E-011
 3.2500009680E-001  2.7409378449E-011
 3.3500009680E-001  2.4953280502E-011
 3.4500009680E-001  2.3148064432E-011
 3.5500009680E-001  2.1197254489E-011
 3.6500009680E-001  1.9363092026E-011
 3.7500009680E-001  1.7871672832E-011
 3.8500009680E-001  1.6835649650E-011
 3.9500009680E-001  1.5615956988E-011
 4.0500009680E-001  1.4550466903E-011
 4.1500009680E-001  1.3438600754E-011
 4.2500009680E-001  1.2532344382E-011
 4.3500009680E-001  1.1711441916E-011
 4.4500009680E-001  1.1032428249E-011
 4.5500009680E-001  1.0405840438E-011
 4.6500009680E-001  9.6850254689E-012
 4.7500009680E-001  9.1152169729E-012
 4.8500009680E-001  8.5708301064E-012
 4.9500009680E-001  8.0885604408E-012
 5.0500009680E-001  7.5909328165E-012
 5.1500009680E-001  7.2332001655E-012
 5.2500009680E-001  6.7703910811E-012
 5.3500009680E-001  6.4700332143E-012
 5.4500009680E-001  6.1763512137E-012
 5.5500009680E-001  5.8220128513E-012
 5.6500009680E-001  5.5679236317E-012
 5.7500009680E-001  5.2631234544E-012
 5.8500009680E-001  4.9864411801E-012
 5.9500009680E-001  4.7399038172E-012
 6.0500009680E-001  4.5439727039E-012
 6.1500009680E-001  4.3460799572E-012
 6.2500009680E-001  4.1363794690E-012
 6.3500009680E-001  3.9944385376E-012
 6.4500009680E-001  3.7906183725E-012
 6.5500009680E-001  3.6575859370E-012
 6.6500009680E-001  3.5022738442E-012
 6.7500009680E-001  3.3491161521E-012
 6.8500009680E-001  3.2396105887E-012
 6.9500009680E-001  3.0955768259E-012
 7.0500009680E-001  2.9741207298E-012
 7.1500009680E-001  2.8766355107E-012
 7.2500009680E-001  2.7745410575E-012
 7.3500009680E-001  2.6690065668E-012
 7.4500009680E-001  2.5536255577E-012
 7.5500009680E-001  2.4533998701E-012
 7.6500009680E-001  2.3650346149E-012
 7.7500009680E-001  2.2772574655E-012
 7.8500009680E-001  2.1963682262E-012
 7.9500009680E-001  2.1265385119E-012
 8.0500009680E-001  2.0467081667E-012
 8.1500009680E-001  1.9661237620E-012
 8.2500009680E-001  1.9070012550E-012
 8.3500009680E-001  1.8528188933E-012
 8.4500009680E-001  1.7950523411E-012
 8.5500009680E-001  1.7458065008E-012
 8.6500009680E-001  1.6908339011E-012
 8.7500009680E-001  1.6389856645E-012
 8.8500009680E-001  1.6109378519E-012
 8.9500009680E-001  1.5512384886E-012
 9.0500009680E-001  1.5133774900E-012
 9.1500009680E-001  1.4596051454E-012
 9.2500009680E-001  1.4193737795E-012
 9.3500009680E-001  1.3682288831E-012
 9.4500009680E-001  1.3443234164E-012
 9.5500009680E-001  1.3092606408E-012
 9.6500009680E-001  1.2807727571E-012
 9.7500009680E-001  1.2403884888E-012
 9.8500009680E-001  1.2108836637E-012
 9.9500009680E-001  1.1800546650E-012
 1.0050000968E+000  1.1494454415E-012
 1.0150000968E+000  1.1336571886E-012
 1.0250000968E+000  1.0987018763E-012
 1.0350000968E+000  1.0644599200E-012
 1.0450000968E+000  1.0471182948E-012
 1.0550000968E+000  1.0144480451E-012
 1.0650000968E+000  9.8664514290E-013
 1.0750000968E+000  9.6636692182E-013
 1.0850000968E+000  9.4461223858E-013
 1.0950000968E+000  9.1623076863E-013
 1.1050000968E+000  9.0542402404E-013
 1.1150000968E+000  8.7989455448E-013
 1.1250000968E+000  8.5515697879E-013
 1.1350000968E+000  8.4088787736E-013
 1.1450000968E+000  8.1637076819E-013
 1.1550000968E+000  7.9783075021E-013
 1.1650000968E+000  7.8244911446E-013
 1.1750000968E+000  7.6762054125E-013
 1.1850000968E+000  7.4952695772E-013
 1.1950000968E+000  7.3332101630E-013
 1.2050000968E+000  7.1573599899E-013
 1.2150000968E+000  7.0550976231E-013
 1.2250000968E+000  6.8865556375E-013
 1.2350000968E+000  6.8004741045E-013
 1.2450000968E+000  6.6161343779E-013
 1.2550000968E+000  6.4990956901E-013
 1.2650000968E+000  6.3286910856E-013
 1.2750000968E+000  6.2402517908E-013
 1.2850000968E+000  6.1301777243E-013
 1.2950000968E+000  6.0070869942E-013
