1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 496496.0 38.7987 35.8295 0.2127 13.3102614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 913121.0 27.1766 35.5816 0.0951 13.4278614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 448225.0 14.8074 14.7121 0.7848 12.7381614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 33133.0 23.8794 28.06 0.035 13.4879614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 22898.0 40.4314 41.1895 1.11 12.4129614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 142731.0 24.6758 29.9891 0.0385 13.4844614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 336443.0 18.3968 24.5083 0.0144 13.5085614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 192405.0 13.1293 7.8289 0.642 12.8809614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 445831.0 11.481 18.4204 0.155 13.3679614453
1376114017397391 1315541.19318 13.5229614453 3.42696e-06 0.0002 491520.0 41.1569 36.2811 9.8478 3.6751614453
